"author_channel_ID","author_number"
"UC0Rq3ysEeYeRraEF-KcuyHg","0019817"
"UC0RrEifmj03GalYICoTA3kQ","0003102"
"UC0S8przILrElo3COzz3zGpw","0006349"
"UC0SA3EfuNmu_lP4Bf2bL7nA","0006375"
"UC0SGJs6jLVD6sftWb5QNZYA","0017003"
"UC0SOyFupaOqNOi2-r7-ZBcA","0001615"
"UC0SUcB0v8oaFRWEGsr5tbww","0003983"
"UC0Sbnx7Zd32Fbak5yTKkmmQ","0015508"
"UC0Sf0YVWtRif51tO9n_cp0A","0001267"
"UC0SvpFSBdFZOoTsbm0iuQzA","0008561"
"UC0THfZhe9JDYVUvJiEqj9Hg","0001077"
"UC0TkJDr6fk60iQtnIaRn7UQ","0018015"
"UC0TwParuNDsEIBE5kfUDjcg","0004330"
"UC0UK0OKvAAnkPivjcDQ2pWQ","0016085"
"UC0UWFhb0WdyoQJ0AgK_CcSw","0008492"
"UC0UcQP3lybxJVQj_lkWdQSg","0005292"
"UC0UghbETt9H8arJN3zjK2dQ","0011844"
"UC0UiW9Y2ZTe1EZw5KPGamNA","0021278"
"UC0VFN64MkD7MHnUQMOCad-g","0021632"
"UC0VyPt_oMjeZaFg8Fz1MJPA","0016674"
"UC0W2H03m89NMHmfuFKi4uaA","0020362"
"UC0WEfAdrp03QtdHsPEnzc2Q","0017907"
"UC0WNdMzMjtAbBHtTKYC8OJQ","0016283"
"UC0WZ3yFabmBvv8L4TIjEUSQ","0008081"
"UC0X3_UhW7xLTN5hGSZLwojw","0012886"
"UC0XAgZGv9aCqR5gvFmYy_NA","0013025"
"UC0XH7WVN41pYxRvdr92J4VA","0015091"
"UC0XPXW42Y2IKXtJ4LS9xNQw","0014050"
"UC0YHQqzFNji1iYO7woYJcwQ","0020324"
"UC0YLuOOvCEnMuT1XGzeV2qQ","0003216"
"UC0YNVJb17JhAtXplNNo2kfw","0007424"
"UC0YRk2b3uXdk8CX0wZ70WSg","0008827"
"UC0Yr9K3syIj-X_5DeKTgy9w","0015152"
"UC0ZLU14f5f-3VwIOmqsFU7g","0015776"
"UC0ZTOF07sWOUxNxAP7Bk52A","0018199"
"UC0ZZGW2p8x4j3e5q--uuJVg","0020172"
"UC0ZhKG2Kshy9EqKrsIR1hZA","0013794"
"UC0ZmmilPWczgPhfVC2OUxxQ","0021762"
"UC0_dJNB_-RQijcilxGVEcNw","0003352"
"UC0_kNKxPLNoKNFUidkisCug","0011083"
"UC0a-BL_uEhGdNprBB-MFI0w","0015233"
"UC0a9Pc-TqfUTqgkyK0xrj4g","0003878"
"UC0ayluKJnuajRsFt-hQJSkw","0018873"
"UC0bQrBK7_akvqPJtxTU1gQQ","0014958"
"UC0bYJOQ6Ollusk8VTyPLDpw","0000801"
"UC0bfddHIN7FVaOLpTu0Mauw","0013010"
"UC0bk76oKW1YQ-rODWJdYBjA","0008871"
"UC0bwRQHyZgYZN8FGbVmFXww","0003936"
"UC0bxSUP7DYDvgDYkyGIrsUg","0014944"
"UC0bxnHH8t9LznKVX172LJAg","0008778"
"UC0dAlbhNhvROxvb5ZcMTB-Q","0019266"
"UC0dX8dTr6SnbHUpFN0DPO1Q","0006255"
"UC0dfnBvX3xtTIXY_kK2LzNg","0021881"
"UC0dlcQbNfu34hkD02H2TZTQ","0007810"
"UC0dox53kPp7EMjaPlKy4BQw","0012251"
"UC0e0Mnj3jHiWGHNmX9Zz_HA","0020975"
"UC0eAzZDG0vxhkVCYiDOL16A","0013024"
"UC0eJFsqXbLluf3oxQ675cVg","0001755"
"UC0eQ0VFv4BOfSpkowYkj3vg","0013570"
"UC0eXXQv27IezfL4FPPbp73g","0018841"
"UC0ebAgf-RHbhuxCACy_PEUQ","0021231"
"UC0eqHh4RegYsYFKpE2b2fyQ","0008547"
"UC0ezhEi0h9cMP4jGfAD0W0w","0011147"
"UC0fnv9p-bUF3xleXxJCx-KA","0001944"
"UC0fxXTD8AJGaAGatLsvJ5lw","0015288"
"UC0gLVcSSO6wbch_UYX79aqA","0016702"
"UC0go6Ac-t_hRHEtydS4Xllg","0003447"
"UC0h2eyk9zXYmTQ50qa3vZdg","0008578"
"UC0hjOeu_y_XujdzDHCJEvzw","0022677"
"UC0hsPYOULMiB4YGRf8lKvbg","0006124"
"UC0hutG8BB4EFABA1aE8pW6g","0007388"
"UC0iMxEi6De6eqCoHUxOr5fQ","0001010"
"UC0idUb0ZGkhaGfrrTOkhO_g","0010304"
"UC0ijtOqhGMFLJyIlw5c80xw","0022296"
"UC0itxUOd8SHTj5ybFe-iANQ","0019127"
"UC0iuOYlsJjU9Esj0knCn0rA","0018697"
"UC0j-oW0kj8FeqcN_fslVYog","0004176"
"UC0jD3ClhEmmQhWQM8UHpCoA","0007884"
"UC0jOWpnFUYE5BXkpyUo8qdQ","0008105"
"UC0jTo0_KtXrHYYHcNtGWkVQ","0014453"
"UC0jhDapr4HF_kzV37l8FgHQ","0012574"
"UC0jngNadxJR4xm1sipoXdYg","0016681"
"UC0jpwxg28to2IIoo1c63fCw","0010890"
"UC0jxxSK7W0qn9OP7P3ocYeA","0021712"
"UC0kc-4jzgXdsB1uLCo198-Q","0012838"
"UC0kepL4AEgm3jAemLEiCcdQ","0004732"
"UC0kvRoaPUPehvP3FJMiDTew","0000273"
"UC0lT8qyaM-1Pef0VixTae2A","0007191"
"UC0lYNeark98IdYheEm_rVeg","0020310"
"UC0lqP0bgSQsU2MjTGag9YbA","0009812"
"UC0mFpj70lmbrvNbq9g1RMdQ","0000740"
"UC0mejBnParGT7UVuwls71Rw","0021322"
"UC0mj4keROQVEixMAW0U34NA","0020180"
"UC0mperZ1JnKdpveG70XLdrw","0003876"
"UC0n5bJCGo8fncapiLhNWVeA","0019220"
"UC0nMuHpNcvPat58lf-4AQjA","0003590"
"UC0nMw0vCH0uUelg5RY5gv8A","0000260"
"UC0o4FtfHk2RMwQ4AvsttwTg","0022779"
"UC0o8_Dr4JY4g2O06RkQ3UPQ","0000537"
"UC0oVOotdXJM34lTn1EPqFvQ","0012997"
"UC0onGYWS13Dqrit4qXc-TsQ","0013856"
"UC0ooGEEuQJzoHXFw74EFwbA","0012600"
"UC0p76qUiC_0bRwpVtgzmnFA","0003036"
"UC0pKFW4QyoOnDgSsZOpw8wQ","0018123"
"UC0p_IWLzsIcPFeiVqHAjrtQ","0009583"
"UC0pgNIUhZrGK6o-VXp00arw","0019865"
"UC0q1t1vG-Z6dlQLiKjfBa8A","0015394"
"UC0qFeDj-yl1zqBD9lYXzJWw","0013582"
"UC0qYarQc7nwk6t0G1cwXu-w","0003295"
"UC0qc8xGj5UcZuUqmGaPBqLg","0002114"
"UC0qkgIn2SL-NziA8Arqq4tg","0001118"
"UC0qquR0-Kz5vZpJtTsi946Q","0006024"
"UC0rC7FLV3hvwkZeF-KAmWSw","0020015"
"UC0rEqVV4qLaOUq6_rbrxhLg","0000226"
"UC0rF3IEtAZPgYOq8kCBnPXA","0017986"
"UC0rUkXBUjScsDRSY7m4UcmA","0022241"
"UC0rVbhDsIM262Q0JWIDvygw","0019259"
"UC0rjK0hqur0KkHSK11X38nw","0004791"
"UC0rvIlh4qw-LV8y8jOSNyiA","0019556"
"UC0s38919P2kUnUQvI1k-MWA","0012420"
"UC0stENOigfI-a0PBz0za5FA","0021703"
"UC0tITfix8zDCHufN-J6B5sA","0015672"
"UC0t_87OSTAyx-T1q8nnTKIA","0003981"
"UC0tzj_3LXUx0o1T3NiG7A_w","0007886"
"UC0uPY_uKsiR-ujWIsLZDJkw","0014235"
"UC0uUc_pZFCc3_m1kodSPFVg","0004435"
"UC0ui9uUt_vnPj1YyfN4_21g","0018902"
"UC0v-tlzsn0QZwJnkiaUSJVQ","0012731"
"UC0v3iDazrkgKabTfoPr7o7g","0013379"
"UC0vQ662-nAHDmqnSTAPXJQg","0001134"
"UC0vXdDQFP2ygXOVvXix68PQ","0020451"
"UC0vc7V5tIit5pUy9OjDwY6w","0017002"
"UC0w4K98bWT4i6xcNN_vcGdw","0005503"
"UC0w8cRiTK5argbK4Ekuos8A","0006755"
"UC0wfmj2IUNOILiKkw210eyQ","0017009"
"UC0wtI8smmLgOuDdSS4eYkHw","0008142"
"UC0ww3BVZZvlkSNGAucS9P6g","0013603"
"UC0x8OjdUcGq2-HJ90K9bYJA","0003256"
"UC0xrF-FoJUMr0oBCQRa-l7Q","0016514"
"UC0yCTTWsApE4pa0nDFgG3zg","0007147"
"UC0yKsuCEDKGeIVDdT9oI7zQ","0019447"
"UC0yj_NCn5KclWPPj6YdxD1Q","0011098"
"UC0yohqmB-CyZ3kYwWkPjvuA","0018839"
"UC0zRvXh2UXNxT6hyJCBaoEQ","0010737"
"UC1-bp5rkG0C2Xhx0XOeMwdQ","0021979"
"UC1-kn_fon1hJ21o6nwIoucg","0004311"
"UC1-v5iiW5Eu1-S-8q3ZBulw","0002086"
"UC1-w1AgiDuDsXfQQewtFq2A","0020282"
"UC10Kd1H-sLOMdYxI-yRjk8w","0022572"
"UC10kCIXQ6U2GXgxOLxW_l_A","0020208"
"UC11AqaiWtq9_LVLJTlbPl_w","0008443"
"UC11NMsGCq8-HWIcSROvtZoQ","0011602"
"UC11ldix0lkld6-_mdK92VKw","0003211"
"UC1207MXrdAlm6eJc6L1CI_g","0000341"
"UC124r34Br9HWnKMZq4U_3Eg","0003781"
"UC12FANhS3LE4iWtN2dMSkWQ","0018166"
"UC12OWCMhNmlMBKPEBgWdhDA","0002427"
"UC13EDZCkpRMBMEoXFkRWM7w","0008543"
"UC13HKMNwSCuPogg2aXvgkjQ","0020698"
"UC13JMLz6J4krSmnepKC53DA","0015017"
"UC13RTpYLPGxDVSqsJMGijjg","0003798"
"UC13XzQse_rRXai82k2NJYsA","0008428"
"UC13nuembOCuRW7rbDCt1v8A","0003823"
"UC13ySpHkVSiuCGmCynydLHg","0016171"
"UC14-ciw2xQRFvZdu6N-uhLw","0008404"
"UC14OSImnrqNi7O_iq1BjEKw","0017027"
"UC14REeUyVIEJ2z9sqJu_vnQ","0002011"
"UC14XuO4yzcuvHgERRm8IUKQ","0008128"
"UC14iuHF4p2IkxboHHCwFaQw","0016177"
"UC14k4C57bZMRXuSXJC8SZWA","0016365"
"UC14kJuoPWi52yxQBAJULnFg","0006392"
"UC15_LgDFULaq-S3S7fEcpGA","0001858"
"UC15oP5hrCtx5InmXqCc-bEw","0009712"
"UC165j4BNl9lKdI3f3ybQeOA","0002332"
"UC16DW28PL7ULgBhyE7KKE0w","0016904"
"UC16NjZJNE_lSVVPTL80ADlQ","0003278"
"UC16Vq9pVOuegFNyqBSUMYOg","0016410"
"UC17FneBiRJFSvOYbc32HRFg","0014923"
"UC17LwfcetMUZBY2EnJq9a2g","0005270"
"UC17PBg8DEy6HhqpGDznVS4g","0017517"
"UC17PUt32cCA0dQlWJFvRAbw","0016504"
"UC17drvD_xpUptHOviPiR0mA","0002920"
"UC17zUcMLbP1eu-xN-VyfYnA","0008270"
"UC18FGdXOz59DQhXBssPYvnw","0016329"
"UC18bU31s8uhRzOID7oKQIww","0011678"
"UC198EokNoWntxqNh9UMXewA","0011788"
"UC19BQVMan_YlHAWkOXo1euA","0019747"
"UC19DPlFjYdhQZrrzE8yfkOw","0002327"
"UC19_u8ZvHJ3uWhuM0yqAFgw","0000306"
"UC19am6DAG0A6qPm3DsUbDfw","0007269"
"UC19lCJX46LcpiLx-wV_zD4g","0020165"
"UC1A4NGzxgRYvFBy5AUsQ6nQ","0015711"
"UC1A595_TUkDtV3oFDtK8h_g","0018239"
"UC1AiXp914MqCGlz-ncfkGtA","0004292"
"UC1Akb-4tIsPAfv2CR8nJRDQ","0009182"
"UC1App35mpAOjarKIdOejbpQ","0000564"
"UC1B2ptfveb_XYoAPntTJk2w","0020999"
"UC1BKmhFqOXuGU8_1ua9J2Fw","0007054"
"UC1BNUDvj_gWckG1m-BEeWxg","0000591"
"UC1BatBpN2a9PkmVKPFZE9XQ","0001473"
"UC1BtvgibJ18ts1L6UX2T2nQ","0020898"
"UC1C6TMxPxPktGZBRhbgLqRw","0015800"
"UC1CCDF-P4xY1dwYY5domiVQ","0016641"
"UC1CE7grMygLmj7fqntoOXRQ","0023055"
"UC1CH4JITiEzgbZktC9R1lMw","0004132"
"UC1CncqqVyglzGqXKA4f-JnQ","0012184"
"UC1CtNTE8kR2tonmOd0ZTPRA","0021715"
"UC1Dev2L5xBgVR3GyXOcDudg","0015688"
"UC1Dir4xXxcJdPCKTBIZ7ZRA","0000771"
"UC1Dv1C3DDzK4ztn-TzDM5qQ","0018100"
"UC1EHbGjCtm6OEbIwY0qy9kw","0001625"
"UC1EdaLX99ww-ByC9chrYzTQ","0005791"
"UC1Eox3DI1bw667CG2BRARMw","0004447"
"UC1ExXHJxpGDKT5v6GmMQCZw","0004121"
"UC1F-vlqR1QvxWJOmd0ZKZpQ","0011513"
"UC1F3zuTCui2hBtZNDHecmug","0012037"
"UC1G0DnCYKiavEooUGh5LqBQ","0004821"
"UC1GRIxhbv_U5-BrmJBc9fXw","0007508"
"UC1GUUD-gN9ncb3Bjxlc_qtQ","0021287"
"UC1GqY_-5d-ukVOPBkucQ23Q","0021228"
"UC1Gwmcp6VEEie3sz9EtPKoA","0021768"
"UC1H-B3WffkZY7H3XaU9Jp7A","0016722"
"UC1H3awfjRQBGPYjm_RUDHDw","0021123"
"UC1HK_AxZe2JYFTTmkm6xbSA","0021794"
"UC1HKhUSP0AegAQD7T4NYb9A","0020835"
"UC1HNdcXQaKXhAU8R12uxpgw","0004540"
"UC1HQC_UsgoKGzEFAh2mSO-A","0021741"
"UC1HeLyfrc0dQ7RVKalzS7dQ","0002345"
"UC1HutYVXrTJUHzzXsIAsBFA","0012265"
"UC1IiffiE5RzCha_1gJj92Bw","0012144"
"UC1Ik9dNTu1bRupCOgOZzx-w","0008667"
"UC1J7A-9NB9OjPo3ZuHfvOog","0022985"
"UC1JPJooz_zonbyybVTacbHw","0000765"
"UC1KN2NOZw1LOFWhD9oh9hGA","0022324"
"UC1KbHq60hv3W0B4AdDMrZow","0016603"
"UC1KlfbFk3b30a-fRWktlnqw","0011772"
"UC1KtJKfgeOifNr4nVwC24kw","0018403"
"UC1L6sBnCg9J2ClWsYwh9iYw","0001274"
"UC1L6tE9TlZ7RrqesKamBJcw","0004961"
"UC1LDnzJnY6CHGf51bWJDulw","0013715"
"UC1LOW7muIzfcTIRwe9KVCnw","0023034"
"UC1LOWxvXGuH5rm_gwenA0Jg","0013840"
"UC1LQzlNS_ezfhyh1nDjL5pQ","0013050"
"UC1LngOscpxXhVJuXZ0hoDUw","0018887"
"UC1LsbpL-hIMw5LPuuNAXuOw","0020460"
"UC1LxRVbaQM_YLOgiKWX3z1A","0013140"
"UC1M22sv4OnSk99zc6m0nTbg","0012400"
"UC1M59XVdJHmyKMXwIzdh35g","0003919"
"UC1MaJlxKaXnxEzaplR07XPA","0014431"
"UC1MeCSPoRbJ2skl2ahVrtuw","0001662"
"UC1Mm_jzg6etoO-hQgbihDOQ","0006078"
"UC1NFeEoxlQprlOoEn2VL8uw","0010357"
"UC1NK1Z_CbRK6OlvGR9Utmpg","0000439"
"UC1NQO2k-Xsjb0brRkFW6KuA","0010139"
"UC1NenKgwRkwA76A4p4CQJdA","0002425"
"UC1NfuZX0B5A5g4S-avGXZuw","0016116"
"UC1NxNHcwsKzmkzKnZjhlVYw","0016805"
"UC1O3wqLKmCi06T1DtrnRF4w","0002239"
"UC1O7eSXIQVxG9wnRD36Clzw","0000147"
"UC1ORB7-j9JArXLJrID2KjzQ","0014209"
"UC1OZvLYNC_jUFGeitrSbFBQ","0022281"
"UC1POa20fV6CR39UubuydGuw","0003763"
"UC1Q47RXAI35N8hliPfd0OIQ","0022561"
"UC1Q9kEuN_Yj1lZJkY0XxJRQ","0009476"
"UC1Q_zqSlVpvtq6Y4nda-L1Q","0007419"
"UC1QtO7FgLH3tw7Al0CxjSxA","0020298"
"UC1QtiHzcvDna2LQOcGgVHgw","0016697"
"UC1R3sM3dsBpf4qt4lC92C3w","0013916"
"UC1R8bLKrNFOkqCAFZmX4EAg","0019254"
"UC1RQXrROsPa-ue8vOsTV6mA","0007713"
"UC1RYHcYeftx_AoDz-l9zNOg","0009715"
"UC1RYfpq8exGqvaEvcv4lQMA","0015239"
"UC1RwcQz0bSz0mIfh9Ri7W5Q","0001346"
"UC1S0Rvqbi-VR34RTwfXvjPw","0002777"
"UC1SWGichTXPfA9T9xfFz95w","0009123"
"UC1SZT0iGk45-H8BSEuq1GBQ","0000002"
"UC1SxhBIDHeHcC1Q7rAbJ-4w","0004467"
"UC1TMN4-JAtw7pf6eotLswHQ","0014650"
"UC1TUs9Kjk9dyccu2cS_-Vsw","0007240"
"UC1TpRZnSUqly2xKtgRCaAnQ","0017985"
"UC1TsAbwig2UeNtLT5ZTJQZA","0001229"
"UC1U2E3Eo3FJcfR3WM7Zhtfw","0001087"
"UC1UGS2t2FEPOEOsnhrbbTsg","0020749"
"UC1UNsFZsjMk-YeGSjKv84Mg","0001676"
"UC1UVHt8mJdaZHefu22vIdHg","0006899"
"UC1UVSOkDRxaibXIocQVG1Ig","0006597"
"UC1UpJqn5rrMs7aHsXXM0bRA","0017149"
"UC1VOsTxNvwQfsYjsIjkjq8Q","0020255"
"UC1VfTuVaH6WZcg_dJp--bhg","0007613"
"UC1Vv18sMZrcSywkyjnvaQeQ","0015421"
"UC1WBXpZOzVL2QzUYedpkl2g","0018408"
"UC1WH9ElID3TVX5X5QtGKLBw","0015052"
"UC1WHpOl6niy88SC_2Owudxw","0000412"
"UC1WtLbqiHRFG3pPhx5DoENQ","0020144"
"UC1XCx1Q0Ya_5895RsJ8aD5Q","0016076"
"UC1XVvY85eJ8FISBv8v0eOtw","0001955"
"UC1X_D3IJWh7cnxkz4b7yN5w","0021807"
"UC1XbEQbDF5uYBm6SoeqXBdw","0013000"
"UC1XwCQ7wZxmmey8mvJQ1xuw","0006347"
"UC1Y6alRgtmpz3EK_bPPChQQ","0022435"
"UC1YXCEKU9xzLghe_8kHCfiA","0003291"
"UC1YXnl37TPkzkuw5A_oLaLA","0010736"
"UC1Z2f7voZAsVDIxfLGBVyag","0014253"
"UC1ZM1hy1Gpqj7-tunzDHvUA","0003692"
"UC1ZpQkvQydX3rkNjG62tC8g","0021081"
"UC1Zy3ZWbEv2Qi_MgyZQJoVQ","0000747"
"UC1_5YVZxLnds1L_g5qNdHTA","0013861"
"UC1_CFY-jCXsh-V7ZtJfSGJA","0001754"
"UC1_KNuHU6wZqEtTGhIANYxg","0002947"
"UC1_Kv33cjNOzBeFgcKRcMjQ","0022819"
"UC1_RVm8Z3Y7XfWh_nOLIN5Q","0009897"
"UC1_a0Er_CuGCV_aDt9JWDxg","0005808"
"UC1_bmzy4HtRLt9zERU0XADw","0015851"
"UC1_eJhwTj236qwSl4qrkjEw","0002434"
"UC1_l6p3N2PYeRYhuZeb66yw","0001528"
"UC1_wmfH0XgIURCsycT0Q-0A","0006364"
"UC1_zKYw9dv9J9CNx773UUJA","0009351"
"UC1a0pstAo0sTt69jf-xzGjA","0013506"
"UC1aJDRKbeQGRLxxAhWLlkPA","0008749"
"UC1aKt4849kb-2M7bwp-Ez_Q","0007537"
"UC1aN8ql4fN41r9aAQCCNWNA","0002933"
"UC1aX-5QQkTZisVaouqqzbzA","0016993"
"UC1acxgA46-95LhqhZCzJMyg","0006570"
"UC1aoOPVjGfyNbhbIarI3KsQ","0000055"
"UC1bVcc3upBpaLNHt4lPk8Wg","0004455"
"UC1baSJ3AkvOa_ZpyOfLXYng","0005152"
"UC1bcT25fgGSbmKgcjAcDY6A","0002772"
"UC1bic7rkWyLI6162DhPjFVA","0010079"
"UC1c-QNSKkBWnE0_NrIBIlWw","0014129"
"UC1cFoykW10M-8eojoVQcSkQ","0013454"
"UC1ceqBuvSLw6tF4EnaV94RQ","0013707"
"UC1chYRXbiMiXerz8SGEq9Kw","0010856"
"UC1cxvTXX5BOkqUozp0GnO0g","0010341"
"UC1d5APpxcrv5cQ0OWP2ICPQ","0009421"
"UC1dCueIg_1D3FhEFS6JP1Wg","0013223"
"UC1dOx134Lc_Rw8b-X3sD2gQ","0000606"
"UC1driFS1gcdOg4r35WsvhrQ","0009966"
"UC1e1hKoHVxtMlm6A1VXdVdw","0000502"
"UC1e2qNyowDgSSMwB0HfgUEw","0011904"
"UC1eMdBNmf8HOPq4iQp2-Y2g","0016977"
"UC1ejoC_NaYuKNYrEjCvmK-w","0016120"
"UC1el13-VP5ihtH0nzDCrb5Q","0020456"
"UC1fARgO-lEMRHAsCL6fJTIw","0008612"
"UC1fxfSa6kJuxl8WZDSCO2Fg","0018909"
"UC1g2cdvqX6exouLCfaJdrLQ","0012423"
"UC1g3Qw9p_3RpdqzRkz8ZzfQ","0011126"
"UC1gAoCnRTUbx_wTZO2xuvIg","0013778"
"UC1gHVgot-X_aq8ohi7avIFQ","0021995"
"UC1gMQui0jVU8RHOBxw1WNmw","0018534"
"UC1gT2k9Xs-kHH_eu3ZSeuUw","0007948"
"UC1gh6Q7ZWAcXFjJivRWPJeg","0012370"
"UC1gr6Rh3Gv3QxNzXvXgYVAw","0000050"
"UC1gr7qq-3w3CIvnYN0xkEBw","0022536"
"UC1h4xqkKp5xUyPdVirsC_BA","0013661"
"UC1h5qQGxVyZ16PKXp_3c3Sg","0018277"
"UC1hAFtSTBuc520BAhpXjR1g","0008018"
"UC1hZdJnjq4JlRWR16o-PAOQ","0022393"
"UC1iHP_DZSj1oxFuDXburbog","0002851"
"UC1ityagZGLcJYtpQ3_OKHpg","0009344"
"UC1iw6mwmuv_nMsXLmXYdFdg","0016912"
"UC1jZ1JaNNpTz9wcd7je4LRQ","0004684"
"UC1jv5Up8yhXKH8aQjCdFyqA","0019028"
"UC1kgidLKrte_04YUZANp6Fg","0021640"
"UC1lLoaGQogQjuDwBo-erq-A","0004651"
"UC1lunb6J7BjRK2BJQULmFWA","0001683"
"UC1mKdDjxS5zvT0qjRDwbQBA","0017613"
"UC1mMuMnhWz2JkCwti-DgtOQ","0011881"
"UC1msqek83Mt1ATIwG5TjqYA","0008545"
"UC1nIJV6sPW9RbAqdqhesuXw","0014649"
"UC1nIb7mEchgX_0asa1P2OFg","0002414"
"UC1nOIgY72zwrQDfFwfvEB9g","0019172"
"UC1nmSo8bpggrVy6al0Tfx9A","0019118"
"UC1nnLYSOAnLJa8TmMWTKHsA","0004166"
"UC1o5ywIT2OGWXcVkNk1-tMw","0006616"
"UC1oGTO82wwxefNnf-sJpaTQ","0007717"
"UC1oI6Cc5Sof9p8mCOrq1vAA","0001727"
"UC1oNAQSwjCgsim78OdaK9hw","0018945"
"UC1oaMxWYqvnlOBVgbNny50w","0021988"
"UC1ogTUns0bqBa0KhMb3hISQ","0018555"
"UC1okKEZYZmcMx2uX1ziUElQ","0013535"
"UC1onLNJ6JY57Zz8etVm89rw","0015196"
"UC1ovySCJ-quADb2ygvk4ncA","0002782"
"UC1p_9osOvOKKzGudBoV_v8Q","0013377"
"UC1pog_mOLj-DgPdthUiXsTQ","0015054"
"UC1przyAMtPuezlYEXJ35E1w","0020005"
"UC1q0LFQ3oZzdwn_9Sk0IjaA","0003642"
"UC1qA2dMVpoQGa8HbLBW0XVA","0006847"
"UC1qLnQBjOpIxSZy6nBw8ymw","0001497"
"UC1qc1Iv9ET319msqAtMTj8Q","0008798"
"UC1qk3cgURhHHHb7bMciaYTw","0010679"
"UC1qlZ_OqV0eioEbDGLE2AAA","0018216"
"UC1qoTYkQvXYmIL73WqRTfEw","0022473"
"UC1rFV9s4tCUXXl6Z_foYvvg","0002554"
"UC1rM0MwNoTXg_9eTXux-RPQ","0010065"
"UC1rPcYbjyV0N6k5JX0keC9w","0021268"
"UC1rVzR_bz_Fz6OvCnD9625A","0011252"
"UC1rZdQ30CUMxe2LCauWcHkg","0011028"
"UC1rb0zbv7OBL9aiL-ijhWPA","0009614"
"UC1s-gFM_EwX1vBtbLBrMCOA","0000569"
"UC1sBwLWjrOECwp2aoe_9x8Q","0021279"
"UC1sa0wwMrBBxlg_P86z7rEg","0011377"
"UC1scWHFeq6YsOonIpSPIAxg","0013678"
"UC1soJIKVTj87CmS2WRx98Fg","0021349"
"UC1thqH-gA0TK2eGE_bgqebw","0003406"
"UC1tkgmFnCp-dDZNViZuY35Q","0007060"
"UC1tmaIr24Bq_WgLuw4Y8yCA","0005564"
"UC1uoJG6jDgCoVu1BZT6-JZg","0013833"
"UC1utk8NJg1KAkZ9aVILd7-g","0020149"
"UC1uujqJ39zG-5gTdoEp0qxg","0012985"
"UC1vA4vxJYApJTom3Q7OhM1g","0003524"
"UC1vPtLlkZTc7m7jXkFSebXQ","0018170"
"UC1veHt-ar1ubRW881KqIqYA","0020973"
"UC1w29jgXS3L07TOkaa-0hXQ","0008866"
"UC1wtHYUXtqxV417Zlc8bbyQ","0002698"
"UC1x-Ode4UmHtCsgZE6iiRGQ","0017924"
"UC1xGnunCULGQ5BwCVza4p3A","0006819"
"UC1xPyTtyrquMmcES4ud6jYw","0002378"
"UC1xZHyXLIGNKWEocxinkEmg","0002325"
"UC1xlKiQc0dDvV-bpt8Hyr7Q","0002428"
"UC1xv6_AGDdNpRRQ7idmLyqw","0007787"
"UC1yI_8Y7T1mwnpLBh9mE-ZA","0020570"
"UC1yX_J0ReQkYbHRXMhHy3nQ","0003812"
"UC1ynPlnWVDNRYMs4qwl8M_Q","0010164"
"UC1yoy3Z2HhfA1Z5o6Et0Lsw","0021235"
"UC1z-j6AUZrtEKergS22LfaA","0021122"
"UC1zDch9lSEQsHMDSfDkj2yQ","0019767"
"UC1zHyVUICzHMOX2IZiiqCNw","0000391"
"UC1zSct9cnvchUQyZ7V68E-g","0013518"
"UC1zUyCD447CSc2ypt9YosBw","0010661"
"UC1zWOSv92KK-KjZx_Wl-n9Q","0016831"
"UC1ze-Yh90E7ZmT02ctOfn7w","0008099"
"UC1zjg1HRhbF9-kCJVqTl3QA","0001273"
"UC1zoobWIFQYh_OCiQq8xZPA","0006458"
"UC1ztnSi2D77I6wiNv7z31aQ","0014681"
"UC2-5QZQabaSr1p-reebVxnA","0001360"
"UC2-BfYWqlw5F4Dt9WlhfDxQ","0004917"
"UC2-J4Bgev3oLpyRa-1V0TQg","0018847"
"UC2-RPbzcUn9ersE9IK4nztw","0005275"
"UC2-UzGz7XB51hTJDm3DcYCA","0007791"
"UC2-qmhhUnJ1KdUt0N-Q7rAw","0003581"
"UC20KU7BYTsn0Sy9iI4Sq5xQ","0021718"
"UC20V8rQjV6j3jgL_gcO-tVw","0012261"
"UC20fiblyeKu-c8lqWDxfa6Q","0010610"
"UC20fyxoGhYUhcu9i84s5cpA","0020137"
"UC21HQKvL50R6dFLdOnU8wQg","0017608"
"UC21R9da62DjPYYwAs4yj-2Q","0019421"
"UC21hZfpkF9TiSqK-yKUA0hA","0006190"
"UC21iUkSxOHvUQerz_JycQow","0012471"
"UC21q11W5FGO9doBNK6nFOCg","0000138"
"UC21uC_rQwP9BeFGCpzgTrWA","0017028"
"UC21uuk4HEVdTN6sQuFuXyjg","0002220"
"UC227Xy_pGD-Vwv3SyM-7IiA","0009316"
"UC22AOVho-ny9abfQJdkLBZg","0017859"
"UC22aR_h0l2Rf8RexMHnxJNg","0002004"
"UC22vgFcQzTewoDNkQE8ab1Q","0012050"
"UC2364_kZwTYHxmVqCyE_gRw","0001945"
"UC23DD_DBTQHVZpyfXY3Wgag","0013709"
"UC23PBYqMml4R80pUs7txoXw","0013312"
"UC23shggZJiSJFPPHjryHz8g","0015475"
"UC24-wQLoDACUtKVJF_xl6VQ","0002308"
"UC24Ik7FJw_7wRL1WbZjFqNQ","0020059"
"UC24J16qFTc5fJRIRI7OdROw","0021441"
